"","OB39_et_16h","OB39_4OH_16h","OB39_et_96h","OB39_4OH_96h","OB41_et_16h","OB41_4OH_16h","OB41_et_96h","OB41_4OH_96h","adj.pval","pval","mean_diff_16h","mean_diff_96h","Name_long","X.x","Probe_Type","CHR","MAPINFO","Species","Genome_Build","N_Shelf","N_Shore","CpG_Island","S_Shore","S_Shelf","name","X.y","NCBI_Gene","NCBI_Transcript","NCBI_Feature"
"804",0.147861358149674,0.0847461002889594,0.150408630223327,0.0982811456264832,0.151378691107458,0.0982345006748197,0.156370117161449,0.0885597625092403,0.0239918543428628,7.44736600749586e-05,0.0581297241466765,0.0599689196245265,"cg29559753_5600881",20232,"cg","11",54902642,"Mus musculus","mm10",NA,"chr11:54902772-54903033",NA,NA,NA,"cg29559753",15172,"Gpx3","NM_008161.3","tss_1500"
"805",0.836653039115479,0.692277209129458,0.815022055125509,0.677502694831391,0.834490697048345,0.713111832099786,0.829087766718761,0.730578928897688,0.0239918543428628,7.45456756779883e-05,0.13287734746729,0.118014099057595,"cg28516110_5603481",5306,"cg","10",60185878,"Mus musculus","mm10",NA,NA,"chr10:60185807-60186648",NA,NA,"cg28516110",3923,"Chst3","NM_016803.3;XM_011243513.2;XM_011243510.2;XM_017314030.1;XM_011243512.2","tss_body"
"806",0.595284286030983,0.462041575744885,0.576892519479063,0.422854351940698,0.597033187666296,0.466487176851089,0.627551147715228,0.469748118565949,0.0239952187131455,7.46487455044938e-05,0.131894360550652,0.155920598343822,"cg30618653_5604958",36982,"cg","12",49369328,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg30618653",28736,"Gm34304","XR_381575.2","tss_body"
"807",0.462730631452074,0.63489517855673,0.478306948509005,0.628983142800648,0.430674368447205,0.541311559139998,0.429753558494489,0.623225204321558,0.0241035507966839,7.51312861259314e-05,-0.141400868898724,-0.172073920059356,"cg45974886_5606164",245577,"cg","8",89242069,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg45974886",NA,NA,NA,NA
"808",0.545587302142647,0.493067292664832,0.539033062430199,0.470878664731676,0.536328333399662,0.470202618379506,0.52336238879425,0.457751046205221,0.0241035507966839,7.52192513798136e-05,0.0593228622489855,0.0668828701437763,"cg46688686_5614208",255833,"cg","9",45671011,"Mus musculus","mm10",NA,"chr9:45672613-45672916",NA,NA,NA,"cg46688686",194805,"Dscaml1","XM_017313109.1;XM_006509947.1;NM_001081270.1;XM_006509948.1","tss_body"
"809",0.0918262891522936,0.182619468619522,0.105931486419423,0.191351120375348,0.121644708620841,0.182419351431184,0.102636212640622,0.18370082331684,0.0241035507966839,7.52648682444834e-05,-0.0757839111387863,-0.0832421223160715,"cg29599075_5615922",20841,"cg","11",59136279,"Mus musculus","mm10",NA,NA,"chr11:59134522-59136358",NA,NA,"cg29599075",15629,"Obscn","NM_001171512.2;NM_199152.3","tss_body"
"810",0.686534593732101,0.721123839592829,0.699275678325933,0.728185363756544,0.693465335924521,0.741544774653924,0.701145051596886,0.740610936431083,0.0241233568170219,7.54198246956089e-05,-0.0413343422950654,-0.0341877851324044,"cg44594465_5616279",225922,"cg","7",55940631,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg44594465",171802,"Nipa2","NM_023647.6;NM_001256130.1;NM_001256131.1;NM_001256132.1;NM_001256133.1;XM_006541324.3","tss_body"
"811",0.584417154598463,0.52868169735707,0.572904280095161,0.469383700165076,0.58516480475058,0.493981610218143,0.552717010221557,0.471554735856414,0.0241818521025279,7.57042487169682e-05,0.0734593258869151,0.092341427147614,"cg35272794_5623180",99352,"cg","17",82778920,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg35272794",75145,"Gm34265","XR_877010.1;XR_877011.1","tss_body"
"812",0.459341520012737,0.37569988472386,0.456488573751687,0.360478994071539,0.445230643987048,0.395376574451433,0.445551475059484,0.383655845875665,0.0241818521025279,7.57893790662905e-05,0.0667478524122461,0.0789526044319833,"cg38830885_5624122",146660,"cg","2",115515716,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg38830885",NA,NA,NA,NA
"813",0.235490280872729,0.306870613356978,0.243872043854708,0.306021722102292,0.245995564573089,0.304481595978563,0.223553443059053,0.318977939864376,0.0242017789348499,7.59452461924526e-05,-0.0649331819448608,-0.0787870875264537,"cg42535921_5627112",195643,"cg","5",106030828,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg42535921",NA,NA,NA,NA
"814",0.628318276774313,0.777770839070514,0.621054214246158,0.768213638103732,0.621882675643036,0.73045362027046,0.61725814141626,0.717966565109762,0.0242427294619055,7.62788507093721e-05,-0.129011753461813,-0.123933923775538,"cg29541116_5627884",19889,"cg","11",53046100,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg29541116",14880,"Fstl4","XR_388477.3;XM_006533539.3;NM_177059.3","tss_body"
"815",0.806473395849634,0.89549130941778,0.802065361933457,0.87851913141027,0.788263928916255,0.883996821403085,0.79986553220682,0.900510206253463,0.0242427294619055,7.6378231217702e-05,-0.0923754030274881,-0.0885492217617281,"cg42970325_5630380",202571,"cg","5",142181902,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg42970325",153386,"Sdk1","XM_006504712.1;NM_177879.5","tss_body"
"816",0.072505715142645,0.0297024111980933,0.0604827832839962,0.0308964905628663,0.0808993997574678,0.0360937683416427,0.075382541514953,0.0371254615745244,0.0242427294619055,7.65155394961621e-05,0.0438044676801884,0.0339216863307792,"cg28217891_5630848",1658,"cg","10",17727798,"Mus musculus","mm10",NA,NA,NA,NA,"chr10:17723028-17724216","cg28217891",NA,NA,NA,NA
"817",0.870531795006804,0.942633511984554,0.874670459276125,0.937999130850194,0.863077805426902,0.925896798764967,0.873737183057598,0.917820719858738,0.0242427294619055,7.65420196364443e-05,-0.0674603551579072,-0.0537061041876046,"cg44782610_5632177",228198,"cg","7",81036901,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg44782610",173493,"Zfp592","NM_178707.4","tss_body"
"818",0.444053330435706,0.523605010464743,0.436705204849515,0.512352666904347,0.484617780437742,0.582952030204602,0.464538757342728,0.579212439448363,0.0242427294619055,7.66808547859561e-05,-0.0889429648979486,-0.0951605720802335,"cg34799194_5632869",91763,"cg","17",29000595,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg34799194",69264,"Stk38","NM_134115.2;XM_006523385.2;XM_006523386.2;XM_011246233.2;XM_011246232.2;XR_385254.3;XM_017317192.1;XM_017317193.1","tss_body"
"819",0.520572986717692,0.696099682336321,0.554517794380921,0.675833935780428,0.54249809605157,0.66733717646494,0.532737939173505,0.667413053670079,0.0242427294619055,7.67059628428927e-05,-0.150182888016,-0.127995627948041,"cg41616850_5634162",184182,"cg","4",140747105,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg41616850",138868,"Padi4","NM_011061.2;XM_006538633.2","tss_body"
"820",0.651710706006851,0.697777452463162,0.662585546293653,0.712987357243352,0.645762486307809,0.691204074700835,0.675628359053411,0.701969720489807,0.0242427294619055,7.67287505838404e-05,-0.0457541674246685,-0.0383715861930471,"cg44940041_5644317",230670,"cg","7",103315468,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg44940041",NA,NA,NA,NA
"821",0.774026194347368,0.819739042432926,0.792354570737145,0.83413718415476,0.766886656917538,0.840384420130823,0.781450021855461,0.833901469707073,0.0242506046745508,7.68472778417882e-05,-0.0596053056494221,-0.0471170306346134,"cg41131311_5649232",176488,"cg","4",91269575,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg41131311",132743,"Elavl2","XM_017319987.1;XM_006502791.2;NM_010486.2;NM_207686.1;XM_006502778.3;XM_011240447.2;XM_011240448.2;XM_006502781.3;XM_006502779.3;XM_017319990.1;XM_017319991.1;XM_006502785.3;XM_006502783.2;XM_017319988.1;XM_017319989.1;XM_006502789.2;XM_006502790.2;NM_001177883.1;NM_207685.1;XM_006502784.3;XM_006502787.3;XM_006502788.3","tss_body"
"822",0.548155176928411,0.4878755621834,0.536507015956239,0.445011129386838,0.540094218201282,0.437013849822194,0.502134351067591,0.441968517065797,0.0243661606190807,7.73075089310887e-05,0.0816799915620495,0.0758308602855973,"cg44805281_5653176",228495,"cg","7",83451331,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg44805281",NA,NA,NA,NA
"823",0.651031504918758,0.585890563899257,0.643093373201323,0.588582249732089,0.6646605243663,0.596061925216661,0.63065785221003,0.562117336644165,0.0243810094446917,7.77505449359151e-05,0.0668697700845701,0.0615258195175501,"cg43900058_5659349",214544,"cg","6",117997250,"Mus musculus","mm10",NA,"chr6:117997794-117998008",NA,NA,NA,"cg43900058",162352,"Gm38884","XR_869398.1","tss_body"
"824",0.354594017414049,0.383659006571549,0.367970949055938,0.396037787052121,0.37120952118373,0.399201120858503,0.388754844036108,0.409893398150784,0.0243810094446917,7.78090807182575e-05,-0.0285282944161367,-0.0246026960554291,"cg45397096_5660886",238503,"cg","8",13254228,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg45397096",181532,"Adprhl1","XM_017312667.1;XM_017312666.1;NM_172750.3","tss_body;tss_200"
"825",0.515008615527098,0.618426351982853,0.535235822657093,0.626861643359605,0.561082780284819,0.68373862585438,0.547936150341451,0.688513236408361,0.0243810094446917,7.79270574768517e-05,-0.113036791012658,-0.116101453384711,"cg43034736_5663969",203496,"cg","5",147418875,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg43034736",154137,"D5Ertd605e","NR_033625.1","tss_body"
"826",0.749206628409809,0.882632198465025,0.744957026894743,0.87260978306623,0.721320060458786,0.857556644065598,0.730012259480292,0.859934215616515,0.0243810094446917,7.79667471407198e-05,-0.134831076831013,-0.128787356153855,"cg29532372_5664967",19804,"cg","11",52230397,"Mus musculus","mm10",NA,"chr11:52231742-52232473",NA,NA,NA,"cg29532372",14822,"Skp1a","XM_006532786.2","tss_200"
"827",0.428770763129857,0.503926711831726,0.445584299940456,0.502110764584025,0.43961740171301,0.487243347040073,0.433843499121335,0.494032403076863,0.0243810094446917,7.80359672302365e-05,-0.0613909470144658,-0.0583576842995488,"cg41604477_5670158",183984,"cg","4",139933154,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg41604477",138716,"LOC102636380;4933427I22Rik","XR_390880.2;NR_045159.1;NR_045160.1","tss_body;tss_200"
"828",0.523462301527805,0.392888233850488,0.514511939775074,0.399778527432771,0.538931800850969,0.368172378551986,0.53314379688143,0.372076784039892,0.0243810094446917,7.84038294522638e-05,0.15066674498815,0.13790021259192,"cg35196329_5676509",98530,"cg","17",73096731,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg35196329",NA,NA,NA,NA
"829",0.599429122936025,0.561148899233101,0.598146517392361,0.55089349418424,0.615690795118987,0.576759090927991,0.608665898255108,0.567562666575573,0.0243810094446917,7.85223653950636e-05,0.0386059639469603,0.0441781274438279,"cg28690640_5685462",7741,"cg","10",78044734,"Mus musculus","mm10",NA,NA,NA,"chr10:78043411-78043683",NA,"cg28690640",5884,"Dnmt3l;Aire","NM_001081695.2;NR_073358.1;NM_009646.2;NM_001271552.1;NM_001271556.1;NM_001271549.1;NM_001271553.1;NM_001271557.1;NM_001271550.1;NM_001271554.1;NM_001271558.1;NM_001271551.1;NM_001271555.1;NM_001271559.1","tss_body;tss_1500"
"830",0.758361913036918,0.6546705633633,0.776337985414752,0.642937906840446,0.781498722260676,0.660315462252291,0.739962626747486,0.631429139700894,0.0243810094446917,7.85264846437664e-05,0.112437304841001,0.120966782810449,"cg37870268_5700253",132753,"cg","1",182113845,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg37870268",100640,"Gm33725","XR_001779583.1;XR_373760.3;XR_373761.3","tss_body"
"831",0.796709835263755,0.829929491244924,0.830752004199834,0.865480656009679,0.802669778684049,0.851757509498769,0.844423028113403,0.88190952483524,0.0243810094446917,7.85895717527071e-05,-0.0411536933979444,-0.0361075742658412,"cg42200123_5700865",191627,"cg","5",62746406,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg42200123",144697,"Arap2","XM_006503829.2;NM_178407.3;XM_011240712.2;XM_006503828.3;XM_006503830.3","tss_body"
"832",0.458024184994816,0.517418234228072,0.473422954950829,0.510335141793146,0.441263435274865,0.495329201881049,0.466249683539436,0.506240953425901,0.0243810094446917,7.86919102079841e-05,-0.0567299079197198,-0.038451728364391,"cg28395418_5703869",3963,"cg","10",42108148,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg28395418",NA,NA,NA,NA
"833",0.444304732949162,0.50823973549869,0.441997968971783,0.518839930632171,0.457465235719078,0.556363848837418,0.470476785952192,0.548509082653467,0.0243810094446917,7.87480880962736e-05,-0.0814168078339335,-0.0774371291808317,"cg44542668_5704221",225442,"cg","7",46964049,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg44542668",171465,"Gm39012","XR_001778119.1;XR_882075.2","tss_body"
"834",0.613933981325947,0.577720022353177,0.612903567860881,0.558515641219632,0.598339136521375,0.548820829332077,0.567032259484708,0.536742520088536,0.0243810094446917,7.879471020366e-05,0.0428661330810343,0.0423388330187104,"cg39637621_5705873",157667,"cg","3",34959395,"Mus musculus","mm10",NA,NA,"chr3:34959185-34959396","chr3:34959185-34959396",NA,"cg39637621",119736,"Gm35255","XR_389674.1","tss_body"
"835",0.434589566031767,0.4895191327995,0.443419952318043,0.508302058106022,0.430687808731865,0.517926130323201,0.460302722387543,0.50687373027424,0.0243810094446917,7.88515526469207e-05,-0.0710839441795346,-0.0557265568373383,"cg45093785_5705977",233308,"cg","7",123354431,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg45093785",177478,"Arhgap17","NM_001122640.1;NM_144529.2;NM_001122642.1;NM_001122643.1;NM_001122641.1;NM_001316713.1;XM_006508201.3;XR_869745.2","tss_body"
"836",0.668508591617896,0.581584077168975,0.647828646412029,0.541858359087521,0.666674709692852,0.54893495896386,0.681521289103716,0.52953482961834,0.0243810094446917,7.88846719044245e-05,0.102332132588956,0.128978373404942,"cg46717428_5706476",256252,"cg","9",48457891,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg46717428",195146,"Gm39335","XR_870726.2","tss_body"
"837",0.759500565811825,0.817244144429062,0.726894107382621,0.833478385849027,0.736132816754956,0.824314791422922,0.739588029608692,0.824089593355641,0.0243810094446917,7.89721927069508e-05,-0.0729627766426015,-0.0955429211066773,"cg46879558_5713404",258890,"cg","9",65272873,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg46879558",197224,"Cilp","NM_173385.2","tss_body"
"838",0.398228150733252,0.521177171604814,0.436340880271481,0.535676319191437,0.402560352848108,0.604807880223391,0.437713276992336,0.618408715942795,0.0243810094446917,7.90782414707158e-05,-0.162598274123423,-0.140015438935208,"cg33235618_5727353",69263,"cg","15",36128645,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg33235618",51857,"Rgs22","XM_011245372.2;XM_011245371.2;XM_011245373.2;XM_011245370.2;NM_001195748.1;XM_011245374.2;XM_011245375.2","tss_body"
"839",0.89972774645036,0.931623818236177,0.896748500744171,0.940095105151577,0.883220284317539,0.936328474920954,0.893317885574747,0.930382347060896,0.0243810094446917,7.91235453951866e-05,-0.0425021311946164,-0.0402055329467772,"cg42928891_5737305",201908,"cg","5",138613644,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg42928891",152851,"Zfp68","NM_013844.2;NM_001163797.1;NM_001044747.2","tss_body"
"840",0.677756565367214,0.545225871235666,0.655805938432863,0.557984209412481,0.650386654932636,0.560295973926706,0.667593009688956,0.563679504477452,0.0243810094446917,7.91254378396517e-05,0.111310687568739,0.100867617115943,"cg28666324_5743222",7296,"cg","10",76029581,"Mus musculus","mm10","chr10:76032488-76032854",NA,NA,NA,NA,"cg28666324",NA,NA,NA,NA
"841",0.0773814734732146,0.0356289722616376,0.0692563769706573,0.0314635498468166,0.0815274440399101,0.052262997428247,0.0756523813507414,0.0467239106786591,0.0243810094446917,7.91566667849909e-05,0.03550847391162,0.0333606488979615,"cg38096088_5754360",135534,"cg","2",16914824,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg38096088",NA,NA,NA,NA
"842",0.874544654663079,0.909426924376784,0.878930989745125,0.910915061159587,0.86443623222425,0.895026633626301,0.87610104578846,0.904235281364848,0.0243810094446917,7.92606575198468e-05,-0.0327363355578781,-0.0300591534954254,"cg45344272_5763868",237734,"cg","8",8608898,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg45344272",NA,NA,NA,NA
"843",0.414259687922408,0.361981258904964,0.423796156854895,0.357510794331457,0.424893793530849,0.353196252604243,0.433057398905803,0.345056100592381,0.0243810094446917,7.9330833334138e-05,0.0619879849720253,0.0771433304184301,"cg35860798_5774207",106791,"cg","18",67424171,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg35860798",80757,"Afg3l2","XM_011246998.1;NM_027130.1","tss_body"
"844",0.832365724523886,0.782837966392749,0.807494993890482,0.771527346274245,0.838396217490957,0.792859379651574,0.827319333633383,0.751561495095236,0.0243823225120315,7.94292162332951e-05,0.0475322979852598,0.055862743077192,"cg37875839_5774331",132832,"cg","1",182597006,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg37875839",100692,"Capn8","XM_017319052.1;XR_373596.3;XM_006496686.2;XM_006496688.3;NM_001145806.1;NM_130890.2","tss_body"
"845",0.125365828028519,0.181907482806623,0.14866090082403,0.20627105069019,0.14143824850681,0.208105109346318,0.16209036046162,0.198097947352144,0.0243883357019347,7.95429387920999e-05,-0.0616042578088058,-0.0468088683783421,"cg44241282_5774494",219891,"cg","7",13043647,"Mus musculus","mm10",NA,NA,"chr7:13043322-13044478",NA,NA,"cg44241282",166662,"Mzf1","NM_001290453.1;NM_145819.2;NM_001290452.1;XM_011250413.2;XM_006539465.3;XM_006539466.3;XM_006539469.2","tss_body"
"846",0.380230100269547,0.450740325329297,0.390668908278881,0.431339913004622,0.397974155019387,0.460195560828314,0.399405646682511,0.470526183196486,0.0243918943546847,7.97270310503163e-05,-0.0663658154343386,-0.0558957706198578,"cg31165855_5777362",44422,"cg","12",112764217,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg31165855",34257,"Pld4","NM_178911.4;XM_017314926.1","tss_body"
"847",0.205976715171391,0.386883086766768,0.204044328631435,0.383582121442764,0.21861820352076,0.383820310458438,0.2247577982648,0.383092986093785,0.0243918943546847,7.98227491605689e-05,-0.173054239266527,-0.168936490320157,"cg33673738_5783423",75600,"cg","15",89377027,"Mus musculus","mm10",NA,"chr15:89378613-89379158",NA,NA,"chr15:89373511-89374175","cg33673738",56801,"Tymp","NM_138302.1","tss_body"
"848",0.231697749756883,0.413026944346404,0.262118554057189,0.425650657570668,0.240761870795657,0.417474560007882,0.235823055131284,0.404553118948507,0.0243918943546847,7.98369875667651e-05,-0.179020941900873,-0.166131083665351,"cg35009100_5797957",96295,"cg","17",49901058,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg35009100",72915,"Kif6","XM_006524391.3;NM_177052.3;XM_011246494.2;XM_017317502.1","tss_body"
"849",0.513603605072583,0.614535463546245,0.540347236414652,0.651230080212464,0.489886522570734,0.531970818183793,0.519844987756005,0.608927740996667,0.0243992796597413,8.00002784899258e-05,-0.0715080770433603,-0.0999827985192365,"cg31124331_5805413",43652,"cg","12",109958585,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg31124331",NA,NA,NA,NA
"850",0.32735932143938,0.254165650556072,0.346824422649925,0.249989634466297,0.345816432578324,0.283240433288271,0.358083580686909,0.268847122345684,0.0243992796597413,8.00495121651837e-05,0.0678848350866803,0.0930356232624259,"cg33548944_5810429",73461,"cg","15",79262249,"Mus musculus","mm10",NA,NA,NA,"chr15:79261072-79262022",NA,"cg33548944",55036,"Baiap2l2","XM_006520681.2;XM_006520680.3;XM_006520682.3;NM_177580.3;XM_006520679.1","tss_body"
"851",0.742560718275274,0.793393949876581,0.728682308702126,0.796151146222557,0.739781074678569,0.809363954790028,0.738056468431334,0.789864763307428,0.0244116879075592,8.03014862407749e-05,-0.0602080558563832,-0.0596385661982624,"cg46728690_6601493",256422,"cg","9",49534438,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg46728690",195287,"Ncam1;Gm11149","NM_001311065.1;XM_006510058.3;XM_006510062.1;XM_006510055.1;XM_006510068.1;XM_006510056.1;XM_006510069.1;XM_006510057.1;XM_006510060.1;XM_006510061.1;XM_006510063.1;XM_006510064.1;XM_006510065.1;XM_006510070.1;XM_006510066.1;XM_017313195.1;XM_006510067.1;XM_006510071.1;XM_017313192.1;XM_006510059.1;XM_017313193.1;XM_011242413.1;XM_017313194.1;NM_001113204.1;NM_001081445.1;XM_017313196.1;XM_017313197.1;XM_006510073.2;XM_006510074.2;XM_006510075.2;XM_017313198.1;XM_017313199.1;XM_017313200.1;XM_011242416.1;XM_017313201.1;XM_011242414.1;XM_011242415.1;NM_010875.3;NR_029465.1","tss_body"
"852",0.807054288760709,0.719608696841543,0.809905809312149,0.728221775687462,0.804296382618652,0.719925568680788,0.779453638753759,0.717343189063535,0.0244116879075592,8.03834138805543e-05,0.0859082029285148,0.0718972416574555,"cg39640575_6603564",157689,"cg","3",35315304,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg39640575",NA,NA,NA,NA
"853",0.463255879198752,0.292882932053289,0.471766574954331,0.311237882785753,0.445208060883504,0.311935015275216,0.453601144316708,0.32023015388471,0.0244116879075592,8.05269170883545e-05,0.151822996376876,0.146949841300288,"cg29835526_6604197",25341,"cg","11",81771184,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg29835526",19462,"Asic2","NM_001034013.2","tss_body"
"854",0.377217933632798,0.417995065509486,0.374256931127345,0.419105108155709,0.38218017224252,0.442985711378561,0.384260645754473,0.431150295875252,0.0244116879075592,8.06303416944318e-05,-0.0507913355063648,-0.0458689135745711,"cg46872662_6609902",258773,"cg","9",64638140,"Mus musculus","mm10",NA,"chr9:64638272-64638497",NA,NA,NA,"cg46872662",197114,"Megf11","XM_006510991.3;NM_172522.4;NM_001134399.1;XM_006510989.1;XM_017313269.1;XM_006510986.2;XM_017313268.1;XM_006510992.3;XM_006510988.3;XM_006510985.3;XM_006510987.3;XM_006510984.3","tss_body"
"855",0.13381243442108,0.203451017899824,0.134397738859952,0.198954778490566,0.146468976052476,0.202176406462286,0.141039883784277,0.215875286006435,0.0244116879075592,8.07116573673842e-05,-0.0626730069442771,-0.069696220926386,"cg44666686_6610458",226652,"cg","7",67013605,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg44666686",172388,"Adamts17","NM_001033877.4;XM_006540844.3;XM_006540843.3;XM_006540842.3;XM_006540845.3","tss_body"
"856",0.438808816212234,0.555595064989588,0.4628622594541,0.55081062956592,0.426868094483651,0.530175403604371,0.405824403346588,0.528620137571666,0.0244116879075592,8.08782918045379e-05,-0.110046778949037,-0.105372052168449,"cg30832370_6611588",39298,"cg","12",77575106,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg30832370",30379,"Gm35240","XR_381707.3;XR_381706.3;XR_381705.3;XR_381708.2","tss_body"
"857",0.743065182480225,0.800253312161187,0.730196000228315,0.799177007687822,0.756011014043262,0.821685868657311,0.750272070384593,0.811678208842021,0.0244116879075592,8.09693397895575e-05,-0.0614314921475061,-0.0651935729584672,"cg37517537_6611820",128413,"cg","1",136476105,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg37517537",97335,"Kif14","XM_006529729.3;XM_011248043.2;XM_011248044.1;XM_011248040.1;XM_011248039.1;XM_011248046.1;XM_006529730.2;NM_001287179.2","tss_body"
"858",0.365010456862286,0.322132956836484,0.365063221633063,0.296895323821226,0.375319915040651,0.314204534195363,0.377919033890841,0.309674369549911,0.0244116879075592,8.1054009770233e-05,0.0519964404355453,0.0682062810763838,"cg42895708_6619327",201113,"cg","5",135834632,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg42895708",152151,"Srrm3","XM_006504475.3;XM_011240902.2;XM_006504471.1;XM_006504472.2;NM_021403.3","tss_body"
"859",0.728702202575388,0.776086146283809,0.725323306578887,0.80631047559877,0.707780351024519,0.775686400528111,0.743641196978276,0.787079144491663,0.0244116879075592,8.11056545798726e-05,-0.0576449966060063,-0.0622125582666347,"cg40077537_6633581",163579,"cg","3",97634232,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg40077537",124102,"Fmo5","XM_006500995.3;NM_001161763.1;NM_010232.4;NM_001161765.1;XM_011240013.2;XM_017319455.1;XM_006500996.2","tss_body"
"860",0.255065776697394,0.277944291653324,0.274110464554073,0.296568195511567,0.267861130175333,0.295210767543912,0.283116248463438,0.307030515749292,0.0244116879075592,8.11596576227176e-05,-0.0251140761622545,-0.0231859991216745,"cg44060746_6636869",217212,"cg","6",136536402,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg44060746",164536,"Atf7ip","XM_006506391.3;NM_019426.2;XM_017321681.1;XM_006506390.3","tss_body"
"861",0.638298069323742,0.479967184162555,0.629975251304668,0.481848501888592,0.623818315169711,0.489664751183549,0.594357220112454,0.468370337248007,0.0244116879075592,8.11986963621907e-05,0.146242224573675,0.137056816140262,"cg43347069_6639267",207123,"cg","6",40463176,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg43347069",156986,"Wee2","XM_006506327.3;XM_006506326.3;NM_201370.2","tss_body"
"862",0.86429978371875,0.782375032933508,0.870704816121145,0.762053154763047,0.867706896003517,0.720768911863193,0.853609429676032,0.743457010489343,0.0244116879075592,8.1297341988016e-05,0.114431367462783,0.109402040272393,"cg42791818_6639899",199915,"cg","5",125590347,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg42791818",151212,"Tmem132b","NM_001190352.1","tss_body"
"863",0.553050842849851,0.690366164646097,0.595570071323303,0.737011115067952,0.576947709176171,0.737998554256456,0.540263876976365,0.736418057127791,0.0244116879075592,8.1398177648159e-05,-0.149183083438265,-0.168797611948037,"cg33948714_6646291",79847,"cg","16",16527631,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg33948714",60213,"Fgd4","XM_006522025.3;XM_006522029.2;XM_006522023.2;XM_006522024.3;XM_006522027.3;XM_011245874.2;NM_139232.3;NM_001301817.1;XR_875778.2;NM_001301818.1","tss_body;tss_1500"
"864",0.744416240848858,0.942045690089219,0.756521338243775,0.907027641393048,0.804953655856182,0.934428544050651,0.744739472030543,0.904589563318517,0.0244116879075592,8.14108210589551e-05,-0.163552168717415,-0.155178197218624,"cg41810360_6653435",187203,"cg","5",3657343,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg41810360",141281,"Tmbim7;LOC108169020","NM_029154.1;NM_029141.4;XM_006503614.3;XM_006503611.3;XM_017321125.1;XM_006503612.3;XR_001784765.1","tss_body;tss_200"
"865",0.361720689284729,0.522720043058559,0.419631986637975,0.528456643083767,0.400556804331807,0.539270119336204,0.389900122588942,0.540405181273488,0.0244116879075592,8.15285093831438e-05,-0.149856334389113,-0.129664857565169,"cg30195846_6675506",31571,"cg","11",114283505,"Mus musculus","mm10",NA,NA,NA,NA,NA,"cg30195846",NA,NA,NA,NA
"866",0.685549326865243,0.856150538505379,0.725976172363167,0.843615553704577,0.680448883758866,0.858149002857973,0.688102670646948,0.867129209371748,0.0244116879075592,8.15978019621058e-05,-0.174150665369622,-0.148332960033105,"cg46177677_6702584",248503,"cg","8",112008561,"Mus musculus","mm10","chr8:112011357-112012214",NA,NA,NA,NA,"cg46177677",189132,"Kars","NM_001286384.1;NM_001130868.2;NM_053092.3;XM_006531519.2;XM_017313031.1","tss_body"
